,type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2626,1.0,90.0,4,4,0,1.0,3111.0,0,0,1,1.0,0.0,1.75
2627,1.0,34.0,9,9,3,2.0,1936.8,1,1,0,2.0,1.0,6.5
2628,0.0,117.0,5,5,2,2.0,2400.0,1,1,0,1.0,1.0,1.3
2629,1.0,58.0,4,5,3,0.0,3195.72,1,1,0,2.0,1.0,7.69
2630,0.0,45.0,3,3,2,1.0,2297.0,0,0,1,1.0,0.0,3.65
2631,0.0,15.0,2,2,2,3.0,1250.0,0,0,1,2.0,1.0,2.1
2632,1.0,119.0,5,3,3,0.0,3500.0,0,0,1,1.0,1.0,1.35
2633,1.0,61.0,4,5,3,2.0,2162.76,1,0,0,2.0,1.0,6.8
2634,0.0,82.0,4,5,3,3.0,2856.0,1,0,1,1.0,0.0,3.05
2635,0.0,87.0,3,3,3,3.0,2000.0,1,0,0,0.0,2.0,3.3
2636,0.0,44.0,3,2,3,1.0,1244.0,0,0,1,1.0,1.0,0.72
2637,0.0,19.0,4,5,3,3.0,3077.0,1,0,1,0.0,2.0,3.7
2638,1.0,54.0,9,9,3,0.0,1936.8,1,0,0,2.0,1.0,5.3
2639,1.0,60.0,6,5,2,2.0,2250.0,1,0,2,0.0,1.0,3.5
2640,0.0,67.0,3,2,3,2.0,1750.0,1,0,0,2.0,2.0,1.39
2641,0.0,102.0,3,3,3,3.0,1780.0,0,0,1,0.0,0.0,1.5
2642,0.0,77.0,4,4,3,3.0,2194.0,1,0,2,0.0,1.0,2.77
2643,0.0,61.0,4,4,0,0.0,3395.0,0,0,1,1.0,2.0,6.75
2644,0.0,92.0,3,3,3,0.0,1853.0,0,0,1,1.0,2.0,1.05
2645,1.0,37.0,2,2,1,2.0,1450.0,0,1,1,1.0,1.0,1.39
2646,0.0,30.0,2,2,3,0.0,1416.0,0,0,1,2.0,0.0,0.98
2647,0.0,101.0,2,2,3,3.0,1173.0,0,0,1,2.0,0.0,1.1
2648,1.0,58.0,3,3,2,0.0,3238.76,1,0,2,0.0,1.0,8.2
2649,0.0,83.0,3,2,1,1.0,889.0,0,0,1,1.0,1.0,0.48
2650,0.0,82.0,3,3,2,3.0,1455.0,0,0,0,2.0,1.0,1.55
2651,0.0,9.0,2,2,2,1.0,747.0,0,0,1,2.0,0.0,0.97
2652,0.0,43.0,2,2,2,1.0,103.0,0,0,1,1.0,0.0,1.15
2653,0.0,101.0,2,2,3,3.0,1700.0,0,0,0,0.0,2.0,1.18
2654,0.0,115.0,2,2,2,1.0,564.0,0,0,1,2.0,1.0,0.42
2655,0.0,105.0,2,2,2,3.0,769.0,0,0,1,1.0,1.0,0.42
2656,1.0,16.0,5,5,3,3.0,3593.84,1,1,1,2.0,1.0,9.5
2657,0.0,16.0,3,3,3,3.0,1650.0,0,1,0,0.0,0.0,1.65
2658,1.0,54.0,1,1,0,4.0,1237.4,0,0,1,1.0,1.0,3.3
2659,0.0,13.0,3,4,3,3.0,1305.0,1,0,1,1.0,2.0,1.14
2660,0.0,79.0,3,3,3,3.0,2150.0,1,0,0,0.0,2.0,2.95
2661,0.0,21.0,3,5,2,3.0,3000.0,1,0,1,2.0,0.0,4.25
2662,1.0,39.0,2,1,0,3.0,500.0,0,0,1,1.0,1.0,0.4
2663,0.0,101.0,2,2,2,3.0,1822.0,1,0,1,2.0,2.0,1.31
2664,0.0,67.0,1,1,1,2.0,475.0,0,0,1,1.0,1.0,0.52
2665,0.0,11.0,3,4,3,3.0,2072.0,1,0,1,2.0,0.0,1.75
2666,0.0,96.0,2,2,1,4.0,814.0,0,0,1,1.0,1.0,0.6
2667,0.0,99.0,3,3,3,0.0,1468.0,0,0,0,2.0,2.0,1.05
2668,0.0,93.0,2,2,3,1.0,1423.0,0,0,1,1.0,1.0,1.3
2669,1.0,16.0,4,5,3,3.0,2431.76,1,0,0,2.0,1.0,6.0
2670,0.0,100.0,4,4,3,3.0,2998.0,1,0,1,2.0,2.0,2.28
2671,0.0,79.0,4,4,3,0.0,2127.0,1,0,0,2.0,2.0,2.7
2672,0.0,105.0,3,3,2,1.0,1473.0,0,0,1,2.0,2.0,1.13
2673,0.0,67.0,3,3,3,2.0,2400.0,1,0,0,2.0,1.0,1.74
2674,0.0,107.0,3,3,2,3.0,2167.0,0,0,0,1.0,2.0,0.92
2675,0.0,77.0,3,3,3,0.0,3027.0,1,0,0,0.0,0.0,6.1
2676,0.0,96.0,3,3,2,3.0,1800.0,1,0,2,0.0,2.0,2.4
2677,0.0,11.0,3,3,3,3.0,2072.0,1,0,1,0.0,0.0,1.85
2678,0.0,21.0,4,6,3,3.0,3655.35,1,0,0,0.0,2.0,5.6
2679,0.0,90.0,4,4,2,3.0,3889.0,1,0,0,2.0,2.0,4.0
2680,0.0,43.0,4,4,3,2.0,4809.0,1,0,0,2.0,0.0,3.25
2681,0.0,82.0,3,3,2,3.0,1428.0,0,0,1,2.0,1.0,1.43
2682,1.0,83.0,2,2,0,2.0,126.0,0,0,1,1.0,1.0,1.0
2683,0.0,79.0,3,4,3,3.0,2134.0,1,0,0,0.0,0.0,3.4
2684,1.0,35.0,3,3,2,0.0,1345.0,1,0,1,2.0,1.0,4.5
2685,0.0,77.0,3,3,3,1.0,1828.0,0,0,1,1.0,0.0,3.29
2686,0.0,13.0,2,2,2,1.0,1539.0,0,0,1,2.0,2.0,1.05
2687,0.0,76.0,2,2,2,4.0,1167.0,0,0,1,1.0,1.0,1.55
2688,0.0,64.0,3,4,3,1.0,2895.0,0,0,1,2.0,0.0,4.8
2689,0.0,37.0,3,3,2,2.0,1700.0,1,0,1,2.0,0.0,2.25
2690,0.0,14.0,4,5,3,3.0,2505.0,1,0,1,1.0,0.0,1.65
2691,0.0,70.0,3,1,0,4.0,2295.0,0,0,1,1.0,1.0,3.9
2692,1.0,52.0,9,9,3,0.0,2367.2,1,1,0,2.0,1.0,5.0
2693,0.0,102.0,3,2,1,1.0,1878.0,0,0,1,1.0,2.0,0.95
2694,0.0,101.0,3,4,3,3.0,2026.0,1,0,1,0.0,2.0,2.0
2695,0.0,108.0,2,2,3,3.0,1302.0,0,0,0,1.0,2.0,0.89
2696,0.0,82.0,3,3,1,3.0,1419.0,0,0,1,2.0,0.0,1.3
2697,1.0,51.0,2,1,3,0.0,4637.56,0,0,1,1.0,1.0,4.12
2698,0.0,14.0,2,2,2,3.0,627.0,0,0,2,1.0,1.0,0.38
2699,0.0,86.0,3,4,2,3.0,1577.0,1,0,0,0.0,2.0,1.25
2700,0.0,109.0,3,3,3,0.0,1304.0,0,0,1,2.0,1.0,0.65
2701,0.0,97.0,3,3,3,3.0,1844.0,1,1,0,0.0,1.0,1.16
2702,0.0,9.0,3,3,3,3.0,1493.0,1,0,0,1.0,2.0,1.39
2703,0.0,59.0,1,2,2,0.0,746.0,0,0,1,1.0,1.0,0.94
2704,0.0,67.0,4,4,2,4.0,2081.0,0,0,1,1.0,2.0,2.0
2705,0.0,99.0,3,3,2,3.0,1570.0,0,0,1,1.0,0.0,1.08
2706,0.0,81.0,3,3,3,3.0,1845.0,0,0,0,2.0,0.0,1.8
2707,0.0,14.0,2,2,3,3.0,1281.0,0,0,0,2.0,2.0,0.9
2708,0.0,81.0,3,3,3,4.0,1798.0,0,0,1,1.0,0.0,1.85
2709,1.0,33.0,4,4,3,3.0,1076.0,0,1,2,1.0,2.0,2.6
2710,0.0,107.0,4,4,3,0.0,2005.0,1,0,1,1.0,0.0,1.7
2711,0.0,11.0,4,5,3,3.0,3000.0,1,1,1,2.0,1.0,1.35
2712,0.0,86.0,3,3,3,0.0,1577.0,1,0,0,2.0,2.0,1.16
2713,0.0,22.0,3,3,3,1.0,2281.0,0,0,1,1.0,2.0,3.21
2714,0.0,109.0,2,2,3,4.0,1195.0,0,0,1,1.0,0.0,0.6
2715,0.0,9.0,3,3,3,1.0,1465.0,0,1,1,2.0,0.0,1.95
2716,0.0,59.0,5,5,3,3.0,3724.0,1,0,1,1.0,0.0,4.79
2717,0.0,48.0,3,3,3,3.0,1250.0,0,0,1,1.0,2.0,1.0
2718,0.0,109.0,4,5,3,3.0,1895.0,0,0,1,1.0,0.0,0.95
2719,0.0,16.0,3,3,3,3.0,2000.0,0,0,1,0.0,2.0,1.8
2720,0.0,87.0,4,5,3,3.0,2625.0,1,0,1,1.0,2.0,3.5
2721,0.0,41.0,3,2,2,2.0,1300.0,0,0,2,2.0,1.0,1.45
2722,1.0,32.0,3,2,0,2.0,3077.36,0,0,1,1.0,1.0,5.1
2723,1.0,34.0,5,5,3,0.0,6400.0,1,0,0,2.0,1.0,15.0
2724,0.0,115.0,3,3,3,3.0,1600.0,0,0,1,0.0,2.0,1.07
2725,0.0,47.0,3,3,3,1.0,1500.0,0,0,0,1.0,2.0,1.05
2726,0.0,109.0,3,2,2,1.0,1175.0,0,0,1,1.0,0.0,0.79
2727,0.0,105.0,3,3,0,1.0,1423.0,0,0,1,2.0,2.0,1.25
2728,0.0,102.0,2,2,1,4.0,637.0,0,0,1,1.0,0.0,0.45
2729,1.0,0.0,2,3,1,3.0,450.0,0,0,1,1.0,1.0,0.32
2730,0.0,101.0,2,2,3,3.0,1600.0,0,0,1,0.0,2.0,1.1
2731,0.0,14.0,3,3,3,3.0,1547.0,0,0,1,2.0,2.0,1.3
2732,1.0,55.0,9,9,3,0.0,1839.96,0,0,0,2.0,1.0,4.49
2733,0.0,4.0,4,4,3,3.0,5430.0,1,0,1,2.0,2.0,7.0
2734,0.0,11.0,4,4,3,3.0,2509.0,1,0,1,0.0,0.0,2.55
2735,1.0,35.0,5,5,3,3.0,4519.2,1,0,2,1.0,1.0,13.5
2736,0.0,48.0,2,3,2,3.0,656.0,0,0,1,1.0,2.0,0.45
2737,0.0,115.0,2,2,2,3.0,524.0,0,0,2,2.0,2.0,0.3
2738,0.0,77.0,3,3,2,0.0,4278.0,0,1,1,2.0,0.0,7.0
2739,0.0,98.0,3,3,3,3.0,1545.0,1,0,2,0.0,2.0,1.8
2740,0.0,5.0,3,2,2,0.0,1508.0,0,0,1,1.0,2.0,0.85
2741,0.0,115.0,2,2,2,1.0,577.0,0,0,1,1.0,1.0,0.32
2742,0.0,96.0,4,4,3,3.0,3850.0,1,0,0,1.0,2.0,4.45
2743,0.0,96.0,3,4,3,3.0,2300.0,1,1,0,2.0,2.0,2.25
2744,0.0,75.0,3,4,3,0.0,1554.0,0,0,0,2.0,2.0,2.2
2745,0.0,16.0,3,3,3,3.0,1896.0,1,0,1,2.0,0.0,2.22
2746,0.0,47.0,3,3,3,3.0,1890.0,1,0,1,2.0,2.0,1.4
2747,0.0,43.0,3,2,3,1.0,1512.0,0,0,1,1.0,1.0,1.45
2748,1.0,16.0,7,5,3,3.0,4497.68,1,0,1,1.0,2.0,11.3
2749,0.0,48.0,2,2,3,1.0,1100.0,0,0,1,1.0,2.0,0.71
2750,0.0,47.0,2,2,3,3.0,1179.0,0,1,0,2.0,0.0,0.95
2751,0.0,115.0,3,3,3,3.0,1344.0,0,0,1,0.0,1.0,0.78
2752,0.0,77.0,3,3,3,3.0,2696.0,1,0,0,2.0,0.0,5.2
2753,0.0,77.0,3,3,3,3.0,3245.0,1,0,0,0.0,1.0,5.0
2754,0.0,47.0,2,2,3,4.0,1180.0,0,0,1,2.0,2.0,0.6
2755,0.0,91.0,2,2,2,1.0,1214.0,0,0,0,2.0,0.0,0.86
2756,0.0,84.0,3,5,3,3.0,1527.0,1,0,1,0.0,2.0,1.55
2757,0.0,105.0,2,2,2,1.0,998.0,0,0,1,1.0,1.0,0.9
2758,0.0,105.0,3,3,3,1.0,1288.0,0,0,1,2.0,1.0,1.25
2759,0.0,85.0,3,4,3,3.0,2350.0,1,0,1,1.0,0.0,2.8
2760,0.0,84.0,2,2,3,3.0,1222.0,0,0,1,1.0,1.0,1.25
2761,1.0,27.0,6,6,3,2.0,1452.6,0,0,1,1.0,1.0,3.5
2762,1.0,1.0,10,6,3,2.0,3500.0,0,0,1,1.0,1.0,1.35
2763,0.0,13.0,3,4,3,3.0,1186.0,1,0,0,0.0,0.0,1.15
2764,0.0,58.0,3,3,3,0.0,2199.0,1,0,0,2.0,2.0,1.86
2765,0.0,96.0,2,2,2,3.0,1112.0,0,0,0,2.0,1.0,0.95
2766,0.0,107.0,4,4,3,3.0,2139.0,1,0,1,2.0,2.0,1.6
2767,1.0,68.0,9,9,3,1.0,2700.76,1,0,0,1.0,1.0,7.25
2768,0.0,13.0,3,2,2,3.0,1359.0,0,0,1,1.0,2.0,1.82
2769,0.0,99.0,3,3,2,0.0,1500.0,0,0,0,2.0,0.0,1.12
2770,0.0,109.0,4,4,3,0.0,1893.0,0,0,1,2.0,1.0,0.8
2771,0.0,93.0,2,2,2,3.0,1330.0,0,0,0,2.0,2.0,1.3
2772,0.0,105.0,2,2,2,1.0,1390.0,0,0,1,1.0,0.0,0.65
2773,0.0,97.0,3,4,2,1.0,1620.0,1,0,1,2.0,0.0,0.99
2774,0.0,9.0,3,3,3,3.0,1644.0,0,0,1,2.0,1.0,2.04
2775,0.0,109.0,3,3,3,3.0,1692.0,0,0,0,2.0,2.0,0.8
2776,0.0,47.0,2,2,3,4.0,756.0,0,0,1,2.0,1.0,0.4
2777,1.0,23.0,9,5,2,2.0,1800.0,0,0,1,1.0,1.0,2.5
2778,0.0,86.0,3,3,2,0.0,1541.0,1,0,0,2.0,0.0,1.15
2779,1.0,23.0,7,7,3,2.0,2700.0,0,0,1,1.0,1.0,2.9
2780,0.0,11.0,3,4,3,3.0,1669.0,1,0,1,2.0,0.0,1.25
2781,1.0,15.0,1,1,0,3.0,2680.0,0,0,1,1.0,1.0,1.34
2782,0.0,114.0,3,3,2,0.0,1403.0,0,0,1,1.0,2.0,0.95
2783,0.0,9.0,2,2,3,3.0,1100.0,0,0,0,1.0,2.0,1.26
2784,0.0,76.0,3,3,3,3.0,2153.0,0,0,1,1.0,2.0,3.15
2785,0.0,16.0,3,3,3,3.0,1579.0,0,0,1,2.0,2.0,1.68
2786,1.0,35.0,4,4,3,3.0,8995.36,1,1,0,2.0,1.0,23.0
2787,1.0,83.0,2,2,0,2.0,900.0,0,0,1,1.0,1.0,0.53
2788,0.0,107.0,4,5,2,3.0,2134.0,1,0,1,2.0,2.0,1.3
2789,0.0,43.0,3,4,1,3.0,1421.0,1,0,1,1.0,1.0,1.55
2790,0.0,82.0,3,3,1,3.0,1392.0,0,0,1,2.0,0.0,1.38
2791,0.0,82.0,4,4,2,3.0,1889.0,0,0,1,0.0,1.0,2.05
2792,1.0,51.0,3,3,2,3.0,1350.0,0,0,1,1.0,1.0,0.55
2793,0.0,19.0,4,5,3,3.0,3077.0,1,0,1,0.0,2.0,3.6
2794,1.0,30.0,5,6,3,2.0,2431.76,0,0,0,1.0,1.0,6.0
2795,0.0,103.0,3,3,3,3.0,2296.0,1,0,1,2.0,2.0,1.38
2796,0.0,76.0,2,2,2,3.0,1400.0,0,0,1,1.0,1.0,2.1
2797,0.0,68.0,5,6,3,0.0,5010.0,1,0,0,0.0,0.0,5.5
2798,0.0,65.0,4,6,3,3.0,2826.0,1,0,2,2.0,2.0,11.0
2799,1.0,67.0,2,2,2,0.0,1452.6,0,0,1,1.0,1.0,2.95
2800,0.0,22.0,3,4,3,1.0,2600.0,1,0,1,0.0,0.0,3.05
2801,0.0,41.0,3,5,3,2.0,2367.0,1,0,0,2.0,0.0,3.55
2802,0.0,58.0,3,3,3,0.0,1869.0,0,0,1,1.0,0.0,3.45
2803,1.0,75.0,4,4,3,1.0,3950.0,0,0,1,2.0,0.0,8.5
2804,0.0,64.0,4,4,3,0.0,3068.0,1,0,0,2.0,2.0,6.44
2805,0.0,93.0,2,2,3,1.0,1172.0,0,0,1,2.0,1.0,0.78
2806,1.0,97.0,4,4,3,3.0,3238.76,1,0,2,2.0,1.0,6.8
2807,1.0,78.0,4,4,3,3.0,5605.96,1,1,1,2.0,1.0,9.01
2808,0.0,48.0,4,3,3,3.0,1983.0,1,0,1,2.0,2.0,1.78
2809,0.0,109.0,4,5,3,3.0,1692.0,1,0,1,2.0,0.0,0.9
2810,0.0,101.0,2,2,1,3.0,97.0,0,0,1,1.0,0.0,1.05
2811,0.0,93.0,2,2,3,3.0,1411.0,0,0,1,0.0,2.0,1.33
2812,0.0,115.0,2,2,2,3.0,1045.0,0,0,1,1.0,2.0,0.99
2813,1.0,83.0,1,1,1,2.0,758.0,0,0,1,1.0,1.0,0.69
2814,0.0,115.0,2,2,3,1.0,828.0,0,0,1,2.0,2.0,0.55
2815,0.0,14.0,2,2,2,3.0,543.0,0,0,1,1.0,1.0,0.27
2816,0.0,99.0,3,3,3,3.0,1719.0,0,0,1,2.0,2.0,1.8
2817,1.0,38.0,3,4,3,0.0,3500.0,0,0,0,1.0,1.0,0.9
2818,0.0,15.0,2,2,3,0.0,1720.0,0,0,0,1.0,1.0,0.7
2819,0.0,31.0,3,3,3,1.0,1860.0,0,0,2,0.0,0.0,2.79
2820,0.0,90.0,2,2,2,4.0,823.0,0,0,1,1.0,2.0,0.55
2821,0.0,14.0,2,2,3,3.0,1281.0,0,0,1,1.0,1.0,1.15
2822,0.0,98.0,3,3,3,0.0,1668.0,0,0,1,1.0,0.0,1.87
2823,0.0,67.0,3,3,3,2.0,1450.0,0,0,1,0.0,1.0,1.37
2824,0.0,109.0,2,2,3,3.0,1000.0,0,0,1,1.0,1.0,0.5
2825,1.0,2.0,2,2,1,0.0,62.0,0,0,1,1.0,1.0,0.6
2826,0.0,77.0,3,4,3,3.0,1833.0,1,0,2,0.0,1.0,2.29
2827,0.0,14.0,2,2,2,3.0,543.0,0,0,1,1.0,1.0,0.28
2828,0.0,86.0,1,1,2,1.0,294.0,0,0,1,1.0,1.0,0.39
2829,0.0,108.0,4,4,3,3.0,2465.0,1,0,1,2.0,2.0,1.9
2830,0.0,96.0,2,2,3,3.0,700.0,0,0,1,2.0,2.0,0.5
2831,0.0,101.0,2,2,3,3.0,1426.0,0,1,1,0.0,0.0,1.25
2832,0.0,107.0,2,2,3,3.0,1222.0,0,0,1,0.0,2.0,0.65
2833,1.0,30.0,3,3,3,0.0,1560.2,0,0,0,1.0,1.0,2.75
2834,0.0,93.0,3,3,3,3.0,1656.0,0,0,0,1.0,0.0,1.25
2835,0.0,111.0,2,2,2,1.0,694.0,0,0,1,1.0,2.0,0.28
2836,1.0,25.0,4,4,3,0.0,3152.68,0,0,1,1.0,1.0,6.5
2837,0.0,13.0,3,4,3,3.0,1186.0,1,0,1,0.0,2.0,1.25
2838,0.0,109.0,4,3,3,3.0,2533.0,1,0,1,2.0,0.0,1.19
2839,0.0,115.0,2,2,3,4.0,561.0,0,0,1,1.0,2.0,0.4
2840,0.0,113.0,2,2,1,1.0,552.0,0,0,1,1.0,2.0,0.27
2841,0.0,102.0,3,3,3,3.0,1548.0,0,0,0,0.0,2.0,1.6
2842,0.0,93.0,3,4,3,3.0,1416.0,1,0,0,0.0,0.0,1.55
2843,0.0,99.0,2,2,2,0.0,1195.0,0,1,1,1.0,2.0,0.8
2844,0.0,111.0,2,2,1,1.0,610.0,0,0,1,1.0,2.0,0.38
2845,0.0,61.0,3,3,2,3.0,1245.0,0,1,0,2.0,2.0,1.4
2846,0.0,81.0,2,2,3,1.0,1180.0,0,0,0,1.0,0.0,0.8
2847,0.0,73.0,3,3,3,1.0,1639.0,0,1,1,1.0,1.0,2.54
2848,1.0,30.0,2,2,0,1.0,600.0,0,0,1,1.0,1.0,0.35
2849,0.0,115.0,2,2,2,1.0,4986.0,0,0,1,1.0,2.0,2.6
2850,0.0,9.0,3,4,3,3.0,2334.0,0,0,0,1.0,1.0,2.4
2851,0.0,99.0,3,3,3,3.0,1549.0,1,0,1,2.0,0.0,1.75
2852,0.0,61.0,3,3,3,0.0,2093.0,0,1,0,2.0,0.0,2.51
2853,0.0,99.0,3,4,3,3.0,1667.0,1,0,0,2.0,2.0,1.8
2854,0.0,86.0,3,3,2,0.0,1958.0,0,0,0,2.0,1.0,1.4
2855,0.0,61.0,3,3,3,0.0,2600.0,1,0,0,0.0,2.0,2.97
2856,0.0,115.0,2,2,1,3.0,743.0,0,0,1,1.0,2.0,0.29
2857,0.0,107.0,3,3,2,3.0,1562.0,0,0,1,2.0,0.0,1.19
2858,0.0,5.0,3,2,3,2.0,1696.0,0,0,1,2.0,2.0,0.64
2859,0.0,115.0,3,2,3,4.0,978.0,0,0,1,2.0,2.0,0.79
2860,0.0,5.0,3,3,2,0.0,2556.0,0,0,1,1.0,1.0,0.85
2861,0.0,9.0,3,3,3,3.0,1315.0,1,0,1,2.0,0.0,1.54
2862,0.0,107.0,3,3,3,3.0,1540.0,0,0,1,0.0,2.0,1.29
2863,0.0,9.0,3,3,3,3.0,1315.0,1,0,1,2.0,2.0,1.42
2864,0.0,93.0,2,2,3,1.0,1280.0,0,0,1,2.0,0.0,0.71
2865,1.0,66.0,5,4,3,0.0,1549.44,1,1,0,2.0,1.0,3.1
2866,0.0,72.0,3,3,3,3.0,2400.0,1,0,0,0.0,2.0,3.0
2867,1.0,27.0,6,6,3,3.0,1452.6,0,0,1,2.0,1.0,2.98
2868,0.0,74.0,4,6,3,3.0,3933.0,1,0,0,2.0,0.0,9.95
2869,0.0,65.0,3,3,3,2.0,2558.0,0,0,0,2.0,1.0,3.25
2870,0.0,26.0,2,2,1,3.0,856.0,0,0,0,1.0,1.0,0.43
2871,1.0,56.0,5,4,2,0.0,1839.96,0,1,0,2.0,1.0,4.25
2872,0.0,111.0,2,2,2,3.0,716.0,0,0,1,2.0,2.0,0.38
2873,1.0,16.0,7,5,3,3.0,4497.68,1,0,1,1.0,2.0,11.25
2874,0.0,82.0,4,4,2,3.0,1804.0,1,1,1,0.0,2.0,1.7
2875,0.0,11.0,3,2,2,1.0,848.0,0,0,1,2.0,2.0,0.65
2876,0.0,79.0,3,3,3,3.0,2047.0,0,0,0,0.0,2.0,2.78
2877,0.0,96.0,3,3,3,0.0,1438.0,0,1,0,2.0,2.0,1.35
2878,0.0,109.0,3,2,3,1.0,1661.0,0,0,1,1.0,1.0,0.99
2879,1.0,83.0,3,3,2,2.0,2248.84,0,0,1,1.0,1.0,3.1
2880,0.0,87.0,4,5,3,3.0,2376.0,1,0,0,0.0,0.0,3.19
2881,0.0,101.0,3,4,3,3.0,2398.0,1,0,0,0.0,0.0,1.99
2882,0.0,109.0,3,3,3,3.0,1765.0,1,0,0,2.0,2.0,1.6
2883,0.0,85.0,3,3,3,3.0,1450.0,0,0,2,1.0,1.0,1.2
2884,0.0,9.0,3,3,3,3.0,1690.0,0,0,0,1.0,2.0,2.15
2885,0.0,11.0,1,2,2,1.0,334.0,0,0,1,2.0,1.0,0.2
2886,0.0,15.0,3,4,3,3.0,1500.29,1,0,0,2.0,1.0,1.6
2887,1.0,58.0,4,4,3,3.0,3195.72,1,1,0,2.0,1.0,7.25
2888,0.0,85.0,2,2,2,3.0,1262.0,0,0,1,1.0,0.0,1.4
2889,0.0,12.0,3,2,1,3.0,1111.0,0,0,1,1.0,1.0,0.42
2890,0.0,115.0,2,2,3,3.0,1131.0,0,0,1,1.0,2.0,0.95
2891,1.0,24.0,10,5,3,2.0,8134.56,0,0,1,1.0,2.0,9.0
2892,0.0,111.0,1,1,1,3.0,3569.0,0,0,1,1.0,0.0,0.19
2893,0.0,115.0,2,2,1,3.0,744.000768,0,0,1,2.0,1.0,0.32
2894,1.0,67.0,4,4,3,3.0,1506.4,0,0,0,1.0,1.0,4.0
2895,0.0,111.0,1,1,1,3.0,407.0,0,0,1,2.0,2.0,0.2
2896,0.0,67.0,3,3,3,2.0,1810.0,1,0,0,2.0,2.0,1.55
2897,1.0,39.0,3,4,2,3.0,900.0,0,0,1,1.0,1.0,1.0
2898,0.0,16.0,3,3,3,3.0,1946.0,1,0,0,1.0,0.0,1.65
2899,0.0,107.0,3,3,3,3.0,1929.0,1,0,1,2.0,2.0,1.25
2900,0.0,93.0,3,3,3,3.0,2161.0,0,0,1,1.0,1.0,1.45
2901,0.0,105.0,2,3,2,1.0,1226.0,1,0,0,2.0,2.0,0.86
2902,0.0,99.0,2,2,2,3.0,1150.0,0,0,0,2.0,0.0,0.75
2903,0.0,98.0,4,4,3,0.0,2576.0,1,0,1,1.0,0.0,2.7
2904,0.0,19.0,5,5,3,3.0,3466.0,1,0,1,2.0,2.0,3.79
2905,0.0,81.0,4,4,3,1.0,1809.0,0,0,1,2.0,0.0,1.7
2906,0.0,100.0,3,3,3,3.0,1750.0,0,0,1,2.0,2.0,1.35
2907,1.0,30.0,9,9,3,0.0,2431.76,0,0,0,1.0,1.0,5.7
2908,0.0,93.0,3,4,3,3.0,2141.0,1,0,1,0.0,2.0,2.01
2909,0.0,103.0,3,3,2,3.0,2056.0,0,0,1,1.0,1.0,1.5
2910,0.0,61.0,3,3,3,0.0,2357.0,1,0,1,2.0,1.0,2.7
2911,0.0,61.0,3,3,3,0.0,2600.0,1,0,0,0.0,2.0,2.92
2912,0.0,105.0,2,2,2,1.0,1371.0,0,0,1,1.0,1.0,0.97
2913,0.0,4.0,3,3,3,3.0,1489.0,0,0,0,1.0,1.0,1.28
2914,1.0,61.0,4,4,2,2.0,3400.0,1,0,1,2.0,1.0,7.0
2915,0.0,16.0,3,3,2,0.0,2576.0,1,0,0,2.0,2.0,2.2
2916,1.0,61.0,3,3,2,2.0,3195.72,1,0,0,2.0,1.0,8.45
2917,0.0,112.0,2,1,2,1.0,652.0,0,0,1,1.0,2.0,0.5
2918,0.0,111.0,2,2,2,1.0,670.0,0,0,0,2.0,0.0,0.41
2919,0.0,109.0,4,3,2,1.0,1778.0,0,0,1,1.0,0.0,1.1
2920,0.0,83.0,2,2,1,3.0,1000.0,0,0,1,1.0,2.0,0.45
2921,0.0,54.0,3,3,2,1.0,195.0,0,0,1,1.0,1.0,2.5
2922,0.0,73.0,2,2,1,4.0,1041.0,0,0,1,1.0,1.0,1.55
2923,0.0,48.0,3,3,2,3.0,1699.0,0,0,1,2.0,0.0,1.65
2924,0.0,107.0,4,4,3,3.0,2020.0,0,0,0,2.0,2.0,1.76
2925,0.0,101.0,2,2,3,3.0,1300.0,0,0,0,0.0,2.0,1.2
2926,0.0,9.0,3,4,3,3.0,2000.0,1,0,1,2.0,0.0,2.22
2927,1.0,79.0,4,4,0,0.0,2800.0,0,0,1,1.0,1.0,3.0
2928,0.0,99.0,3,4,0,3.0,1900.0,0,0,1,2.0,2.0,1.8
2929,0.0,14.0,2,2,3,1.0,1236.0,0,0,1,2.0,0.0,0.9
2930,0.0,47.0,3,3,3,3.0,1738.0,0,0,0,2.0,2.0,1.05
2931,0.0,19.0,3,3,3,3.0,1850.0,1,0,0,2.0,2.0,1.8
2932,0.0,9.0,3,4,3,3.0,1315.0,1,0,0,0.0,2.0,1.55
2933,0.0,10.0,3,4,3,1.0,1734.0,1,0,1,1.0,2.0,1.12
2934,1.0,77.0,4,4,3,3.0,3593.84,1,0,1,2.0,1.0,12.5
2935,0.0,100.0,3,3,3,3.0,1525.0,0,0,1,0.0,0.0,0.9
2936,0.0,101.0,3,3,2,0.0,1350.0,0,0,1,1.0,2.0,0.72
2937,0.0,61.0,3,4,3,0.0,2470.0,1,0,0,0.0,2.0,2.65
2938,1.0,36.0,9,9,3,3.0,3045.08,1,1,2,2.0,2.0,8.0
2939,1.0,59.0,3,3,3,0.0,1527.92,0,0,1,2.0,1.0,2.8
2940,0.0,78.0,2,2,2,3.0,1072.0,0,0,1,2.0,2.0,1.7
2941,0.0,79.0,4,4,3,0.0,2127.0,1,0,0,2.0,2.0,2.85
2942,0.0,47.0,3,3,3,3.0,1789.0,1,0,1,1.0,1.0,1.44
